timestamp,kind,hash,filename,script,stepId,label,model,inputTokens,outputTokens,systemPromptBytes,userMessageBytes,inputBytes
2026-06-13T01:55:38.486Z,tool_schema,c440522eb6f1d4753008cd1728ff125e7a01563a24e03c14c062774a744c5694,c440522eb6f1d4753008cd1728ff125e7a01563a24e03c14c062774a744c5694.json,provenance-gap-llm.js,provenance-gap-llm,report_findings,,,,,,1442
2026-06-13T01:55:38.509Z,input,109a8e2b253ce94f7651066d0ab19c31891e471cc1d37e2d03cf9621ea0bdd87,109a8e2b253ce94f7651066d0ab19c31891e471cc1d37e2d03cf9621ea0bdd87.txt,provenance-gap-llm,page:https%3A%2F%2Ftypo3.org%2F,page-visible-summary,,,,,,4008
2026-06-13T01:55:38.510Z,prompt,43517ae1efded7923cf007d40a2d2b970cce69f86be322ecb72452ebc52b140e,43517ae1efded7923cf007d40a2d2b970cce69f86be322ecb72452ebc52b140e.txt,provenance-gap-llm,page:https%3A%2F%2Ftypo3.org%2F,,gpt-oss:20b,0,0,1632,4541,
2026-06-13T01:55:53.703Z,output,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945.json,provenance-gap-llm.js,provenance-gap-llm.https://typo3.org/,findings,,,,,,2
2026-06-13T01:55:53.721Z,input,8ed13eb02c910eadb469678a57605f16b05ecad21c02ab12bc4e6ab199479a19,8ed13eb02c910eadb469678a57605f16b05ecad21c02ab12bc4e6ab199479a19.txt,provenance-gap-llm,page:https%3A%2F%2Ftypo3.org%2Fassociation,page-visible-summary,,,,,,4015
2026-06-13T01:55:53.722Z,prompt,061554fd67d0d677b6f2c88ba63585d693be5dcd2d158d59f10f678339d00b5f,061554fd67d0d677b6f2c88ba63585d693be5dcd2d158d59f10f678339d00b5f.txt,provenance-gap-llm,page:https%3A%2F%2Ftypo3.org%2Fassociation,,gpt-oss:20b,0,0,1632,4531,
2026-06-13T01:56:14.140Z,output,a40fb234351e1f3c2bbd48853c81d00773aae155015cfea2f2d841afd163fe90,a40fb234351e1f3c2bbd48853c81d00773aae155015cfea2f2d841afd163fe90.json,provenance-gap-llm.js,provenance-gap-llm.https://typo3.org/association,findings,,,,,,154
2026-06-13T01:56:14.176Z,input,7997aef3387482fe4913f137b5a55782c7d38fddb5c8f7795dc04efc9c297e42,7997aef3387482fe4913f137b5a55782c7d38fddb5c8f7795dc04efc9c297e42.txt,provenance-gap-llm,page:https%3A%2F%2Ftypo3.org%2Fcompany,page-visible-summary,,,,,,4022
2026-06-13T01:56:14.176Z,prompt,6736f09d38e951d5eaabb25ed62202d88d9b5a43c92b4f797eeb48c18a0b54c9,6736f09d38e951d5eaabb25ed62202d88d9b5a43c92b4f797eeb48c18a0b54c9.txt,provenance-gap-llm,page:https%3A%2F%2Ftypo3.org%2Fcompany,,gpt-oss:20b,0,0,1632,4501,
2026-06-13T01:56:22.698Z,output,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945.json,provenance-gap-llm.js,provenance-gap-llm.https://typo3.org/company,findings,,,,,,2
2026-06-13T01:56:22.733Z,input,0c5b883c5e54d79e651e0e512281cd6e1fc17e061e3570dc47b9c735acb2aafa,0c5b883c5e54d79e651e0e512281cd6e1fc17e061e3570dc47b9c735acb2aafa.txt,provenance-gap-llm,page:https%3A%2F%2Ftypo3.org%2Fassociation%2Fmembership,page-visible-summary,,,,,,4014
2026-06-13T01:56:22.733Z,prompt,cd66f0481e2481ef643a77331cd075c995ed660b02a9876a1b8f1d74306c0f09,cd66f0481e2481ef643a77331cd075c995ed660b02a9876a1b8f1d74306c0f09.txt,provenance-gap-llm,page:https%3A%2F%2Ftypo3.org%2Fassociation%2Fmembership,,gpt-oss:20b,0,0,1632,4555,
2026-06-13T01:56:58.036Z,output,b8c017a0fcf74e51ec01f5a17f8c2c62e7e35485a118199fc7a4542b80c973b6,b8c017a0fcf74e51ec01f5a17f8c2c62e7e35485a118199fc7a4542b80c973b6.json,provenance-gap-llm.js,provenance-gap-llm.https://typo3.org/association/membership,findings,,,,,,567
2026-06-13T01:56:58.049Z,input,de1cc8b65082a53cbaeba54917019e541deae09e61f4921e692260172e971e59,de1cc8b65082a53cbaeba54917019e541deae09e61f4921e692260172e971e59.txt,provenance-gap-llm,page:https%3A%2F%2Ftypo3.org%2Fgovernance-values,page-visible-summary,,,,,,4018
2026-06-13T01:56:58.050Z,prompt,f1a98dfd355465b1be3e6ac98d9c5b66b594e65bfe7d765ed5b79078b5a026f6,f1a98dfd355465b1be3e6ac98d9c5b66b594e65bfe7d765ed5b79078b5a026f6.txt,provenance-gap-llm,page:https%3A%2F%2Ftypo3.org%2Fgovernance-values,,gpt-oss:20b,0,0,1632,4571,
